,category,description,photo,price,productName
30,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p>Materiał: metal + kryształ</p>
<p>Kolor: biały</p>
<p>Moc: 18W LED (odpowiednik ok 93W)</p>
<p>Wymienny moduł led: Tak</p>
<p>Strumień świetlny: 1260 Lm</p>
<p>Wysokość: max 100 cm</p>
<p>Średnica: 35 cm</p>
<p>Barwa światła: neutralna 4000K</p>
<p>Do wykonania lampy LUX BIANCO 860 użyto bezpiecznego i trwałego metalu oraz kryształów. Model ten ma jeden punkt świetlny LED, która można wymienić. Daje on światło o neutralnej barwie, korzystnej dla oka. Jego temperatura barwowa wynosi 4000 K, a jasność plasuje się na poziomie 1260 lumenów. Maksymalna moc tego modelu wynosi 18 W, co odpowiada 93 W w żarowym źródle światła. Wartość napięcia znamionowego jest z kolei równa 230 V. Lampa ma regulowaną wysokość całkowitą. Licząc od sufitu może się ona wahać od 60 cm do 100 cm. Szerokość lampy wynosi z kolei 35 cm. Natomiast podsufitka jest wysoka na 6 cm, a jej średnica ma 16 cm.</p>
<p>Lampa wisząca z linii LUX BIANCO 860 przyciągnie wzrok w każdym pomieszczeniu. Okrągła oprawa w białym kolorze i wynurzające się z niej kryształki dodadzą blasku nawet prosto urządzonemu wnętrzu. Model ten może być samodzielnym źródłem światła, ale można go również łączyć z innymi lampami z kolekcji LUX BIANCO.</p>",https://www.cudownelampy.pl/files/lampa-wiszaca-lux-bianco-milagro-ml860.jpg,249.00,Lampa wisząca LUX BIANCO Milagro ML860
31,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p><strong>Produkt:</strong> Lampa LAVA firmy Italux</p>
<p><strong>Kod produktu:</strong></p>
<p>LAVA CHROM MA01986C-001-01</p>
<p>LAVA SATIN MA01986CF-00101</p>
<p>LAVA WHITE MA01986CA-00101 </p>
<p><strong>Wykonanie:</strong> Metal</p>
<p><strong>Kolor:</strong> do wyboru chrom, satyna lub biały</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 40W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: max 120 cm</p>
<p>Średnica: 20 cm</p>
<p>W ofercie CudowneLampy.pl znajdziecie Państwo <a href=""lampy-wiszace.html"">nowoczesne lampy</a>, najmodniejsze wzory i nakorzystniejsze ceny!</p>",https://www.cudownelampy.pl/files/lampa-wiszaca-lux-bianco-milagro-ml860.jpg,444.00,Lampa wisząca Lava firmy Italux (kolor do wyboru) 
32,lampy-wiszace,"<p><strong>Produkt:</strong> Lampa wisząca MIB firmy NORDLUX 71673001</p>
<p>Kolor: biały</p>
<p><strong>Wykonanie:</strong> Metal</p>
<p><strong>Źródło światła:</strong> 1 x GU10 4W - w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: max 150 cm</p>
<p>Średnica klosza: 6 cm</p>
<p>Długość klosza: 20 cm</p>
<p><strong>Nowa, w oryginalnym opakowaniu</strong></p>
<p>W ofercie CudowneLampy.pl znajdziecie Państwo <a href=""lampy-wiszace.html"">nowoczesne lampy</a>, najmodniejsze wzory i nakorzystniejsze ceny!</p>",https://www.cudownelampy.pl/files/lampa-wiszaca-mib-nordlux-71673001-biala.jpg,299.00,Lampa wisząca MIB LED Nordlux 71673001 biała
33,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie:</strong> stal lakierowana, abażur, HDF</p>
<p><strong>Źródło światła:</strong> 3 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: max 150 cm</p>
<p>Wysokość klosza: 50 cm</p>
<p>Średnica klosza: 61 cm</p>
<p><a href=""nowodvorski-(technolux).html"">Oświetlenie Nowodvorski</a> - poznaj wyjątkową ofertę na naszej stronie.</p>",https://www.cudownelampy.pl/files/lampa-wiszaca-moss-nowodvorski-9737.jpg,449.00,Lampa wisząca MOSS Nowodvorski 9737
34,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, kryształ</p>
<p>Kolor: złoty, srebrny, transparentny</p>
<p><strong>Źródło światła:</strong> 5 x E14 max 40W- nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: max 148 cm</p>
<p>Średnica: 38 cm</p>
<p>Klasa energetyczna: G - A</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-wiszaca-naica-krysztalowa-zlota-zuma-line-p0525-04a-f4v6.jpg,1199.00,Lampa wisząca NAICA kryształowa złota  Zuma Line P0525-04A-F4V6
35,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, kryształ</p>
<p>Kolor: złoty, czarny, transparentny</p>
<p><strong>Źródło światła:</strong> 5 x E14 max 40W- nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: max 148 cm</p>
<p>Średnica: 38 cm</p>
<p>Klasa energetyczna: G - A</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-wiszaca-naica-krysztalowa-zlota-czarna-zuma-line-p0525-04a-p7d7.jpg,1199.00,Lampa wisząca NAICA kryształowa złota czarna Zuma Line P0525-04A-P7D7
36,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/pl_lampy-azzardo,111.html"" title=""Azzardo"">Azzardo</a></p><p><strong>Kolor do wyboru:</strong> </p>
<p>- czarny</p>
<p>- biały</p>
<p><strong>Wykonanie:</strong> Metal, tworzywo sztuczne</p>
<p><strong>Źródło światła:</strong> 2 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: max 170 cm</p>
<p>Średnica: 60 cm</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-wiszaca-orsola-azzardo-az3353-az3354-kolor-do-wyboru.jpg,349.00,Lampa wisząca ORSOLA  AZzardo AZ3353 AZ3354 - kolor do wyboru
37,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, szkło, kryształ</p>
<p>Kolor: srebrny</p>
<p><strong>Źródło światła:</strong> 5 x E14 max 40W- nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: max 120 cm</p>
<p>Średnica: 40 cm</p>
<p>Klasa energetyczna: G - A</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-wiszaca-paro-krysztalowa-srebrna-zuma-line-19051ch-p.jpg,749.00,Lampa wisząca PARO kryształowa srebrna Zuma Line 19051CH-P
38,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, szkło, kryształ</p>
<p>Kolor: złoty</p>
<p><strong>Źródło światła:</strong> 5 x E14 max 40W- nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: max 120 cm</p>
<p>Średnica: 40 cm</p>
<p>Klasa energetyczna: G - A</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-wiszaca-paro-krysztalowa-zlota-zuma-line-19051gd-p.jpg,749.00,Lampa wisząca PARO kryształowa złota Zuma Line 19051GD-P
39,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/pl_lampy-azzardo,111.html"" title=""Azzardo"">Azzardo</a></p><p><strong>Kolor:</strong> do wyboru</p>
<p>- złoty AZ 3171</p>
<p>- czarny AZ3170</p>
<p><strong>Wykonanie:</strong> Metal, szkło</p>
<p><strong>Źródło światła:</strong> 3 x E27 max 40W - nie w komplecie</p>
<p>Klasa enegetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: max 110 cm</p>
<p>Szerokość: 43 cm</p>
<p>Wysokość klosza: 12 cm</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-wiszaca-pope-azzardo-az3170-az3171-(kolor-do-wyboru).jpg,399.00,Lampa wisząca POPE  AZzardo AZ3170 AZ3171 (kolor do wyboru)
40,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/honsel.html"" title=""Honsel"">Honsel</a></p><p><strong>Wykonanie:</strong> metal, szkło</p>
<p><strong>Kolor:</strong> biały</p>
<p><strong>Źródło światła:</strong> 5 x E14 max 30W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Średnica: 54 cm</p>
<p>Wysokość: max 100 cm</p>",https://www.cudownelampy.pl/files/lampa-wiszaca-prisma-honsel-18415.jpg,590.00,Lampa wisząca PRISMA KRONE Honsel 18415
41,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, kryształ</p>
<p>Kolor do wyboru:</p>
<p>- chrom</p>
<p>- złoty</p>
<p><strong>Źródło światła:</strong> 5 x E14 max 40W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 54- 154 cm</p>
<p>Średnica: 41 cm</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Prosimy o podanie koloru w komentarzu do zamówienia</strong></p>",https://www.cudownelampy.pl/files/lampa-sufitowa-quasar-zuma-line-p0506-05a-kolory-do-wyboru.jpg,1399.00,Lampa wisząca QUASAR Zuma Line P0506-05A - kolory do wyboru
42,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, kryształ</p>
<p>Kolor do wyboru:</p>
<p>- chrom</p>
<p>- złoty</p>
<p><strong>Źródło światła:</strong> 6 x E14 max 40W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 62- 162 cm</p>
<p>Średnica: 48 cm</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Prosimy o podanie koloru w komentarzu do zamówienia</strong></p>",https://www.cudownelampy.pl/files/lampa-sufitowa-quasar-zuma-line-p0506-06a-kolory-do-wyboru.jpg,1699.00,Lampa wisząca QUASAR Zuma Line P0506-06A - kolory do wyboru
43,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/honsel.html"" title=""Honsel"">Honsel</a></p><p><strong>Wykonanie:</strong> metal, szkło</p>
<p><strong>Kolor:</strong> chrom, przezroczyste kryształy</p>
<p><strong>Źródło światła:</strong> 8 x E14 max 30W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Średnica: 60 cm</p>
<p>Wysokość: 45 cm</p>
<p>W ofercie naszej strony znajdziecie Państwo <a href=""lampy-wiszace.html"">nowoczesne lampy</a>, najmodniejsze wzory i nakorzystniejsze ceny!</p>",https://www.cudownelampy.pl/files/lampa-wiszaca-sala-honsel-11018.jpg,949.00,Lampa wisząca SALA Honsel 11018
44,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/paul-neuhaus.html"" title=""Paul Neuhaus"">Paul Neuhaus</a></p><p><strong>Wykonanie:</strong> Metal / szkło</p>
<p><strong>Kolor:</strong> przezroczyste szkło</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa eneregtyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 35 cm</p>
<p>Wysokość: max 120 cm</p>",https://www.cudownelampy.pl/files/lampa-wiszaca-scarlett-paul-neuhaus-8265-00.jpg,349.00,Lampa wisząca SCARLETT Paul Neuhaus 8265-00
45,lampy-wiszace,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/honsel.html"" title=""Honsel"">Honsel</a></p><p><strong>Wykonanie:</strong> metal</p>
<p><strong>Kolor: </strong>beton</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 46W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Średnica klosza: 31 cm</p>
<p>Wysokość: max 100 cm</p>",https://www.cudownelampy.pl/files/lampa-wiszaca-sheffield-honsel-68691.jpg,189.00,Lampa wisząca SHEFFIELD Honsel 68691
46,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/pl_lampy-azzardo,111.html"" title=""Azzardo"">Azzardo</a></p><p><strong>Produkt:</strong> Lampa sufitowa Edison firmy AZzardo</p>
<p><strong>Kod produktu:</strong> AX6020-1L</p>
<p><strong>Kolor:</strong> chrom, przezroczysty</p>
<p><strong>Wykonanie:</strong> Metal, szkło</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 100W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 50 cm</p>
<p>Klosz szerokość: 35 cm</p>
<p>Klosz wysokość: 35 cm</p>",https://www.cudownelampy.pl/files/lampa-wiszaca-sheffield-honsel-68691.jpg,549.00,Lampa sufitowa EDISON firmy AZzardo AX6020-1L
47,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, szkło</p>
<p>Kolor do wyboru:</p>
<p>- srebrny</p>
<p>- złoty</p>
<p><strong>Źródło światła:</strong> 5 x E14 max 40W- nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 40 cm</p>
<p>Średnica: 40 cm</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Prosimy o podanie koloru w komentarzu do zamówienia</strong></p>
<p> </p>
<p>Wybór jest jeden, <a href=""lampy-sufitowe.html"">nowoczesne lampy sufitowe</a> tylko z CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-amedeo-zuma-line-fc17106-4-1-kolory-do-wyboru.jpg,899.00,Lampa sufitowa AMEDEO Zuma Line FC17106/4+1 - kolory do wyboru
48,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie: </strong>abażur, sklejka</p>
<p><strong>Źródło światła:</strong> 4 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 28 cm</p>
<p>Szerokość: 36 cm x 36 cm</p>
<p>Wybór jest jeden, <a href=""lampy-sufitowe.html"">nowoczesne lampy sufitowe</a> tylko z CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-awinion-nowodvorski-9716.jpg,575.00,Lampa sufitowa AWINION Nowodvorski 9716
49,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie: </strong>abażur, sklejka</p>
<p><strong>Źródło światła:</strong> 4 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 28 cm</p>
<p>Szerokość: 36 cm x 36 cm</p>
<p>Wybór jest jeden, <a href=""lampy-sufitowe.html"">nowoczesne lampy sufitowe</a> tylko z CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-awinion-white-nowodvorski-9280.jpg,379.00,Lampa sufitowa AWINION WHITE Nowodvorski 9280
50,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, szkło, kryształ</p>
<p>Kolor: srebrny, chrom, transparentny</p>
<p><strong>Źródło światła:</strong> 5 x G9 max 25W- nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 32 cm</p>
<p>Średnica: 40 cm</p>
<p>Klasa energetyczna: G - A</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-sufitowa-gressa-srebrna-zuma-line-19031-m.jpg,379.00,Lampa sufitowa GRESSA srebrna Zuma Line 19031-M
51,lampy-sufitowe,"<p><strong>Produkt:</strong> Lampa sufitowa MIRAGE LED Action 9994006010000 sterowana pilotem</p>
<p><strong>Wykończenie:</strong> chrom</p>
<p><strong>Wykonanie:</strong> Metal, szkło</p>
<p><strong>Źródło światła:</strong> 4 x G9 max 40W - w komplecie</p>
<p>                         + RGB LED</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 35 cm x 35 cm</p>
<p>Wysokość: 13 cm</p>
<p>Lampa sterowana pilotem, możliwość zmiany koloru żródeł światała LED</p>
<p>Wybór jest jeden, <a href=""lampy-sufitowe.html"">nowoczesne lampy sufitowe</a> tylko z CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-mirage-led-action-9994006010000-sterowana-pilotem.jpg,399.00,Lampa sufitowa MIRAGE LED Action 9994006010000 sterowana pilotem
52,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, kryształ</p>
<p>Kolor: złoty, srebrny, transparentny</p>
<p><strong>Źródło światła:</strong> 5 x E14 max 40W- nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 27 cm</p>
<p>Średnica: 46 cm</p>
<p>Klasa energetyczna: G - A</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-sufitowa-naica-krysztalowa-zlota-zuma-line-c0525-05a-v6b5.jpg,1499.00,Lampa sufitowa NAICA kryształowa złota Zuma Line C0525-05A-V6B5
53,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, kryształ</p>
<p>Kolor: złoty, czarny, transparentny</p>
<p><strong>Źródło światła:</strong> 5 x E14 max 40W- nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 27 cm</p>
<p>Średnica: 46 cm</p>
<p>Klasa energetyczna: G - A</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-sufitowa-naica-krysztalowa-zlota-zuma-line-c0525-05a-p7d7.jpg,1499.00,Lampa sufitowa NAICA kryształowa złota czarna Zuma Line C0525-05A-P7D7
54,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, szkło, kryształ</p>
<p>Kolor: srebrny</p>
<p><strong>Źródło światła:</strong> 5 x E14 max 40W- nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 36 cm</p>
<p>Średnica: 40 cm</p>
<p>Klasa energetyczna: G - A</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-sufitowa-paro-krysztalowa-srebrna-zuma-line-19051m(ch).jpg,699.00,Lampa sufitowa PARO kryształowa srebrna Zuma Line 19051M(CH)
55,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, szkło, kryształ</p>
<p>Kolor: złoty</p>
<p><strong>Źródło światła:</strong> 5 x E14 max 40W- nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 36 cm</p>
<p>Średnica: 40 cm</p>
<p>Klasa energetyczna: G - A</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-sufitowa-paro-zuma-line-19051m(gd).jpg,699.00,Lampa sufitowa PARO kryształowa złota Zuma Line 19051M(GD)
56,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie: </strong>metal, aluminium lakierowane</p>
<p>Kolor do wyboru:</p>
<p>- czarny</p>
<p>- biały</p>
<p><strong>Źródło światła:</strong>  3 x GX53 max 8W - nie w komplecie</p>
<p>Klasa energetyczna: G - A</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 5,5 cm</p>
<p>Szerokość: 59 cm x 12 cm</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-pills-nowodvorski-8263-8268-kolor-do-wyboru.jpg,169.00,Lampa sufitowa PILLS Nowodvorski 8263 8268 kolor do wyboru
57,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie: </strong>metal, aluminium lakierowane</p>
<p>Kolor do wyboru:</p>
<p>- czarny</p>
<p>- biały</p>
<p><strong>Źródło światła:</strong>  2 x GX53 max 8W - nie w komplecie</p>
<p>Klasa energetyczna: G - A</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 5,5 cm</p>
<p>Szerokość: 39 cm x 12 cm</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-pills-nowodvorski-8264-8270-kolor-do-wyboru.jpg,129.00,Lampa sufitowa PILLS Nowodvorski 8264 8270 kolor do wyboru
58,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie: </strong>metal, aluminium lakierowane</p>
<p>Kolor do wyboru:</p>
<p>- czarny</p>
<p>- biały</p>
<p><strong>Źródło światła:</strong>  1 x GX53 max 8W - nie w komplecie</p>
<p>Klasa energetyczna: G - A</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 5,5 cm</p>
<p>Szerokość: 23 cm x 12 cm</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-pills-nowodvorski-8266-8272-kolor-do-wyboru.jpg,99.00,Lampa sufitowa PILLS Nowodvorski 8266 8272 kolor do wyboru
59,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie: </strong>metal, aluminium lakierowane</p>
<p>Kolor do wyboru:</p>
<p>- czarny</p>
<p>- biały</p>
<p><strong>Źródło światła:</strong>  5 x GX53 max 8W - nie w komplecie</p>
<p>Klasa energetyczna: G - A</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 5,5 cm</p>
<p>Szerokość: 98 cm x 12 cm</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-pills-nowodvorski-8267-8262-kolor-do-wyboru.jpg,249.00,Lampa sufitowa PILLS Nowodvorski 8267 8262 kolor do wyboru
60,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, kryształ</p>
<p>Kolor do wyboru:</p>
<p>- chrom</p>
<p>- złoty</p>
<p><strong>Źródło światła:</strong> 5 x E14 - max 40W</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 34,5 cm</p>
<p>Średnica: 41 cm</p>
<p>Kl. energetyczna: E - A++</p>
<p><strong>Prosimy o podanie koloru w komentarzu do zamówienia</strong></p>
<p>Wybór jest jeden, <a href=""lampy-sufitowe.html"">nowoczesne lampy sufitowe</a> tylko z CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-quasar-zuma-line-c0506-05a-kolory-do-wyboru.jpg,1249.00,Lampa sufitowa QUASAR Zuma Line C0506-05A - kolory do wyboru
61,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, kryształ</p>
<p>Kolor do wyboru:</p>
<p>- chrom</p>
<p>- złoty</p>
<p><strong>Źródło światła:</strong> 6 x E14 - max 40W</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 42 cm</p>
<p>Średnica: 48 cm</p>
<p>Kl. energetyczna: E - A++</p>
<p><strong>Prosimy o podanie koloru w komentarzu do zamówienia</strong></p>
<p> </p>
<p>Wybór jest jeden, <a href=""lampy-sufitowe.html"">nowoczesne lampy sufitowe</a> tylko z CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-quasar-zuma-line-c0506-06a-kolory-do-wyboru.jpg,1699.00,Lampa sufitowa QUASAR Zuma Line C0506-06A - kolory do wyboru
62,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, szkło</p>
<p>Kolor: chrom</p>
<p><strong>Źródło światła:</strong> 20 x G4 12V max 10W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Średnica: 45 cm</p>
<p>Wysokość: 24 cm</p>
<p>Wybór jest jeden, <a href=""lampy-sufitowe.html"">nowoczesne lampy sufitowe</a> tylko z CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-serpentis-zuma-line-rlx92350-20.jpg,639.00,Lampa sufitowa SERPENTIS Zuma Line RLX92350-20
63,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, szkło, kryształ</p>
<p>Kolor: srebrny, chrom, transparentny</p>
<p><strong>Źródło światła:</strong> 6 x G9 max 25W- nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 26 cm</p>
<p>Średnica: 40 cm</p>
<p>Klasa energetyczna: G - A</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-sufitowa-sitano-srebrna-zuma-line-19156l.jpg,349.00,Lampa sufitowa SITANO srebrna Zuma Line 19156L
64,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, szkło</p>
<p>Kolor: srebrny</p>
<p><strong>Źródło światła:</strong> 6 x G9 max 42W- nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 27 cm</p>
<p>Średnica: 59 cm</p>
<p>Klasa energetyczna: G - A</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-sufitowa-star-srebrna-zuma-line-c0539-06a-f4ac.jpg,899.00,Lampa sufitowa STAR srebrna Zuma Line C0539-06A-F4AC
65,lampy-sufitowe,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p><strong>Wykonanie:</strong> metal, szkło</p>
<p>Kolor: złoty</p>
<p><strong>Źródło światła:</strong> 6 x G9 max 42W- nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 27 cm</p>
<p>Średnica: 59 cm</p>
<p>Klasa energetyczna: G - A</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-sufitowa-star-zlota-zuma-line-c0539-06a-f7dy.jpg,999.00,Lampa sufitowa STAR złota Zuma Line C0539-06A-F7DY
